Pos,ID,Name,BV,SV,Team,1_xMins,1_Pts,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts
M,559,Triantis,4.5,4.5,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,560,Isidor,5.5,5.5,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,561,Mayenda,5.5,5.5,SUN,90,3.88,90,3.53,90,3.86,90,3.33,90,3.65,90,3.49,90,3.37,90,3.8,90,3.2,90,3.55,90,3.24,90,3.26,90,3.65,90,3.14,90,3.13,90,3.61,90,3.35,90,4.51,90,3.41
F,562,Abdullahi,4.5,4.5,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,563,Luís Hemir,4.5,4.5,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,564,Rusyn,4.5,4.5,SUN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,565,Vicario,5.0,5.0,TOT,90,3.62,90,2.31,90,2.69,90,2.82,90,2.43,90,3.12,90,3.02,90,2.85,90,2.81,90,2.66,90,2.91,90,2.43,90,2.93,90,2.38,90,2.72,90,2.74,90,2.4,90,2.43,90,2.43
G,566,Austin,4.0,4.0,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,567,Kinsky,4.0,4.0,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,568,Pedro Porro,5.5,5.5,TOT,90,4.8,90,2.89,90,3.64,90,3.72,90,3.31,90,4.19,90,4.32,90,3.71,90,3.68,90,3.42,90,3.87,90,3.0,90,3.81,90,3.08,90,3.79,90,3.56,90,3.29,90,3.12,90,3.31
D,569,Romero,5.0,5.0,TOT,90,4.5,90,2.93,90,3.5,90,3.63,90,3.3,90,3.97,90,4.09,90,3.53,90,3.68,90,3.3,90,3.68,90,3.07,90,3.66,90,3.07,90,3.59,90,3.45,90,3.27,90,3.09,90,3.25
D,570,Danso,4.5,4.5,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,571,Davies,4.5,4.5,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,572,Dragusin,4.5,4.5,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,573,Spence,4.5,4.5,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,574,Udogie,4.5,4.5,TOT,90,4.26,90,2.58,90,3.17,90,3.31,90,2.94,90,3.68,90,3.76,90,3.25,90,3.33,90,3.0,90,3.39,90,2.73,90,3.37,90,2.72,90,3.27,90,3.14,90,2.91,90,2.75,90,2.89
D,575,Van de Ven,4.5,4.5,TOT,90,3.82,90,2.01,90,2.63,90,2.79,90,2.33,90,3.2,90,3.18,90,2.78,90,2.79,90,2.51,90,2.91,90,2.19,90,2.9,90,2.15,90,2.72,90,2.65,90,2.29,90,2.2,90,2.29
D,576,Phillips,4.0,4.0,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,577,Takai,4.0,4.0,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,578,Vuskovic,4.0,4.0,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,579,Son,8.5,8.5,TOT,90,5.68,90,4.06,90,5.02,90,4.78,90,4.47,90,5.34,90,5.67,90,5.04,90,4.35,90,4.74,90,5.16,90,3.86,90,4.92,90,4.34,90,5.36,90,4.74,90,4.54,90,4.42,90,4.69
M,580,Johnson,7.0,7.0,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,581,Maddison,7.0,7.0,TOT,90,5.0,90,3.78,90,4.49,90,4.31,90,4.13,90,4.73,90,5.02,90,4.48,90,4.0,90,4.25,90,4.58,90,3.63,90,4.4,90,4.0,90,4.75,90,4.26,90,4.19,90,4.03,90,4.27
M,582,Kudus,6.5,6.5,TOT,90,4.5,90,3.91,90,4.27,90,4.15,90,4.23,90,4.36,90,4.67,90,4.16,90,4.04,90,4.04,90,4.25,90,3.8,90,4.13,90,4.05,90,4.45,90,4.07,90,4.27,90,4.01,90,4.26
M,583,Kulusevski,6.5,6.5,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,584,Tel,6.5,6.5,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,585,Bentancur,5.5,5.5,TOT,90,4.24,90,4.26,90,4.35,90,4.31,90,4.45,90,4.29,90,4.57,90,4.15,90,4.34,90,4.17,90,4.23,90,4.22,90,4.19,90,4.32,90,4.41,90,4.22,90,4.46,90,4.27,90,4.43
M,586,Bergvall,5.5,5.5,TOT,60,2.26,60,2.41,60,2.38,60,2.37,60,2.51,60,2.31,60,2.47,60,2.24,60,2.44,60,2.28,60,2.29,60,2.4,60,2.28,60,2.43,60,2.39,60,2.31,60,2.51,60,2.38,60,2.47
M,587,Bissouma,5.5,5.5,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,588,Odobert,5.5,5.5,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,589,Solomon,5.5,5.5,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,590,Bryan,5.0,5.0,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,591,Gray,5.0,5.0,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,592,Moore,5.0,5.0,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,593,P.M.Sarr,5.0,5.0,TOT,30,1.24,30,1.18,30,1.24,30,1.21,30,1.27,30,1.23,30,1.34,30,1.17,30,1.21,30,1.17,30,1.21,30,1.15,30,1.18,30,1.21,30,1.28,30,1.18,30,1.28,30,1.19,30,1.27
M,594,Min-hyeok,4.5,4.5,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,595,Olusesi,4.5,4.5,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,596,Solanke,7.5,7.5,TOT,90,5.09,90,3.81,90,4.66,90,4.4,90,4.17,90,4.88,90,5.21,90,4.65,90,3.99,90,4.41,90,4.75,90,3.6,90,4.52,90,4.07,90,4.98,90,4.39,90,4.24,90,4.14,90,4.38
F,597,Richarlison,6.5,6.5,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,598,Lankshear,4.5,4.5,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,599,Scarlett,4.5,4.5,TOT,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,600,Areola,4.5,4.5,WHU,90,3.59,90,2.88,90,2.96,90,3.1,90,2.95,90,3.03,90,2.67,90,2.95,90,3.23,90,2.88,90,3.8,90,2.64,90,2.64,90,2.82,90,2.67,90,3.06,90,2.56,90,3.15,90,2.95
G,601,Foderingham,4.0,4.0,WHU,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,602,Hegyi,4.0,4.0,WHU,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,603,Diouf,4.5,4.5,WHU,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,604,Emerson,4.5,4.5,WHU,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,605,Kilman,4.5,4.5,WHU,90,4.17,90,3.01,90,3.16,90,3.5,90,3.11,90,3.41,90,2.84,90,3.23,90,3.7,90,3.08,90,4.17,90,2.89,90,2.97,90,3.05,90,3.0,90,3.23,90,2.67,90,3.37,90,3.29
D,606,Mavropanos,4.5,4.5,WHU,90,4.62,90,3.41,90,3.56,90,3.94,90,3.51,90,3.81,90,3.23,90,3.66,90,4.15,90,3.49,90,4.53,90,3.3,90,3.38,90,3.46,90,3.42,90,3.62,90,3.07,90,3.76,90,3.72
D,607,N.Aguerd,4.5,4.5,WHU,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,608,Scarles,4.5,4.5,WHU,30,1.11,30,0.77,30,0.82,30,0.91,30,0.79,30,0.91,30,0.73,30,0.83,30,0.98,30,0.79,30,1.13,30,0.74,30,0.76,30,0.79,30,0.78,30,0.83,30,0.67,30,0.88,30,0.85
D,609,Todibo,4.5,4.5,WHU,90,4.01,90,2.95,90,3.1,90,3.39,90,3.03,90,3.38,90,2.84,90,3.14,90,3.6,90,3.01,90,4.05,90,2.86,90,2.93,90,3.01,90,2.97,90,3.15,90,2.66,90,3.3,90,3.22
D,610,Wan-Bissaka,4.5,4.5,WHU,90,4.44,90,3.24,90,3.39,90,3.76,90,3.35,90,3.64,90,3.07,90,3.49,90,3.97,90,3.32,90,4.39,90,3.13,90,3.21,90,3.29,90,3.25,90,3.46,90,2.9,90,3.6,90,3.54
D,611,Casey,4.0,4.0,WHU,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,612,L.Paquetá,6.0,6.0,WHU,60,3.51,60,2.82,60,2.85,60,3.24,60,2.91,60,2.87,60,2.71,60,3.11,60,3.26,60,2.93,60,3.04,60,2.93,60,3.03,60,2.86,60,3.0,60,2.87,60,2.78,60,2.86,60,3.07
M,613,Souček,6.0,6.0,WHU,60,3.37,60,2.76,60,2.79,60,3.14,60,2.83,60,2.83,60,2.69,60,3.02,60,3.16,60,2.86,60,2.94,60,2.89,60,2.97,60,2.82,60,2.95,60,2.79,60,2.75,60,2.79,60,3.0
M,614,Ward-Prowse,6.0,6.0,WHU,90,5.17,90,4.29,90,4.33,90,4.84,90,4.39,90,4.4,90,4.21,90,4.66,90,4.87,90,4.43,90,4.56,90,4.49,90,4.62,90,4.37,90,4.59,90,4.34,90,4.29,90,4.34,90,4.63
M,615,Summerville,5.5,5.5,WHU,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,616,Álvarez,5.0,5.0,WHU,60,2.48,60,2.32,60,2.36,60,2.45,60,2.32,60,2.48,60,2.44,60,2.41,60,2.49,60,2.37,60,2.29,60,2.48,60,2.52,60,2.42,60,2.52,60,2.28,60,2.44,60,2.32,60,2.46
M,617,Cornet,5.0,5.0,WHU,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,618,G.Rodriguez,5.0,5.0,WHU,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,619,L.Guilherme,5.0,5.0,WHU,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,620,Earthy,4.5,4.5,WHU,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,621,Irving,4.5,4.5,WHU,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
